tabblk2010,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd116,stcd116name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,necta,nectaname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010023021025,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002302,"23.02 (District of Columbia, DC)",110010023021,"1 (Tract 23.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20010,20010,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9302928,-77.0173418,20190826
110010023021026,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002302,"23.02 (District of Columbia, DC)",110010023021,"1 (Tract 23.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20010,20010,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9294934,-77.0176472,20190826
110010023021027,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002302,"23.02 (District of Columbia, DC)",110010023021,"1 (Tract 23.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20010,20010,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9288238,-77.0175248,20190826
110010023021028,11,DC,District of Columbia,11001,"District of Columbia, DC",11001002302,"23.02 (District of Columbia, DC)",110010023021,"1 (Tract 23.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20010,20010,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9289475,-77.0144112,20190826
110010032004009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003200,"32 (District of Columbia, DC)",110010032004,"4 (Tract 32, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9284149,-77.0180688,20190826
110010034002017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9169915,-77.0181210,20190826
110010034002018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9162717,-77.0180093,20190826
110010034002009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9207293,-77.0194522,20190826
110010034002010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9197349,-77.0192963,20190826
110010034002012,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9166945,-77.0198123,20190826
110010034002014,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9190789,-77.0184426,20190826
110010034002019,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9161442,-77.0193533,20190826
110010034002020,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9160694,-77.0205261,20190826
110010034002021,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9156198,-77.0202806,20190826
110010034002022,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9153883,-77.0190672,20190826
110010034002008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9219072,-77.0196332,20190826
110010034002016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001003400,"34 (District of Columbia, DC)",110010034002,"2 (Tract 34, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9175435,-77.0182091,20190826
110010048011010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9132054,-77.0194063,20190826
110010048011017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9118653,-77.0204115,20190826
110010048011000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9144458,-77.0185045,20190826
110010048011001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9146561,-77.0194449,20190826
110010048011002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9148406,-77.0204006,20190826
110010048011003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11001,"Ward 1, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9158154,-77.0214252,20190826
110010048011006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9127340,-77.0202410,20190826
110010048011007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9136656,-77.0194451,20190826
110010048011008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9138359,-77.0184570,20190826
110010048011011,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9118633,-77.0194125,20190826
110010048011016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9103828,-77.0204125,20190826
110010048011018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9117809,-77.0213980,20190826
110010048011019,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9125343,-77.0217030,20190826
110010048011020,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9103845,-77.0214200,20190826
110010048011021,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004801,"48.01 (District of Columbia, DC)",110010048011,"1 (Tract 48.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9091078,-77.0209088,20190826
110010048022006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004802,"48.02 (District of Columbia, DC)",110010048022,"2 (Tract 48.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9036799,-77.0210307,20190826
110010048022001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004802,"48.02 (District of Columbia, DC)",110010048022,"2 (Tract 48.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9079057,-77.0209084,20190826
110010048022002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004802,"48.02 (District of Columbia, DC)",110010048022,"2 (Tract 48.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9064421,-77.0209077,20190826
110010048022005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004802,"48.02 (District of Columbia, DC)",110010048022,"2 (Tract 48.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9049045,-77.0209073,20190826
110010049012000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004901,"49.01 (District of Columbia, DC)",110010049012,"2 (Tract 49.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9116031,-77.0223977,20190826
110010049012007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004901,"49.01 (District of Columbia, DC)",110010049012,"2 (Tract 49.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9091072,-77.0224285,20190826
110010049021001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004902,"49.02 (District of Columbia, DC)",110010049021,"1 (Tract 49.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9079071,-77.0234543,20190826
110010049022009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004902,"49.02 (District of Columbia, DC)",110010049022,"2 (Tract 49.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9049112,-77.0229304,20190826
110010049022008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004902,"49.02 (District of Columbia, DC)",110010049022,"2 (Tract 49.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9049030,-77.0244118,20190826
110010049022010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001004902,"49.02 (District of Columbia, DC)",110010049022,"2 (Tract 49.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9035557,-77.0229274,20190826
110010058001037,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8946727,-77.0263513,20190826
110010058001000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9025179,-77.0229455,20190826
110010058001001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9014974,-77.0234298,20190826
110010058001004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9003426,-77.0234567,20190826
110010058001005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9003389,-77.0249780,20190826
110010058001013,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8994330,-77.0249789,20190826
110010058001014,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8991304,-77.0234535,20190826
110010058001015,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8991340,-77.0224271,20190826
110010058001016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8978319,-77.0229393,20190826
110010058001017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8978345,-77.0249682,20190826
110010058001018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8986881,-77.0249857,20190826
